Word,Log10Freq,length,RT
intermission,1.8388490907372552,8,782.85
intermissions,0.47712125471966244,9,762.53
intermittent,1.4471580313422192,9,966.39
intermix,0.9030899869919435,8,835.5
intern,2.3654879848909,5,648.16
internal,2.7007037171450192,6,688.66
internalize,0.6020599913279624,8,793.31
internalized,0.7781512503836436,9,903.91
internally,1.8129133566428555,7,788.27
interned,1.2041199826559248,6,907.67
interns,1.9822712330395684,6,872.53
international,2.8603380065709936,9,835.45
internationalist,0.3010299956639812,12,1006.91
internationally,1.4771212547196624,10,941.56
interpenetrate,0,12,1145.83
interpersonal,1.146128035678238,10,882.84
interplanetary,1.146128035678238,13,1031.66
interplay,0.6020599913279624,7,759.26
interpolation,0.3010299956639812,10,1195.82
interpolations,0,11,1158.06
interpose,0,7,857.73
interpret,2.0969100130080562,8,775.25
interpretation,2.113943352306837,11,904.19
interpretations,1.0791812460476249,12,962.3
interpretative,0,12,981.72
interpreted,1.7403626894942439,10,794.65
interpreter,1.9590413923210936,9,848.78
interpreting,1.380211241711606,10,901.33
interpretive,1.3222192947339193,10,1003.76
interprets,1.0413926851582251,9,802.23
interracial,1.1139433523068367,8,867.9
interred,0.9542425094393249,5,913.84
interrelated,0.6020599913279624,11,907.27
interrogatives,0,12,1086.07
interrupt,2.9800033715837464,8,692.85
interrupted,2.4265112613645754,10,717.39
interrelationship,0.3010299956639812,13,1031.93
interrelationships,0,14,1210.56
interrogate,1.9912260756924949,9,826.93
interrogation,2.4608978427565478,10,936.59
interrogator,1.2304489213782739,10,855.17
interruption,1.9822712330395684,9,833.27
interruptions,1.7403626894942439,10,910.5
intersect,1.2041199826559248,8,844.88
intersecting,0.8450980400142568,10,859.41
intersection,2.0644579892269186,9,741.32
intersections,0.8450980400142568,10,828.18
interspecies,0.47712125471966244,10,984.42
intersperse,0,8,1070.33
interspersed,0.3010299956639812,9,1077.13
interstate,2.041392685158225,8,812.94
interstellar,1.5185139398778875,9,1056.64
interwoven,0.7781512503836436,8,897.83
intestine,1.7160033436347992,8,863.1
interstitial,0.3010299956639812,9,1109.5
intertwine,0.9030899869919435,8,980.45
intertwined,1.3222192947339193,9,1043.93
interval,1.6532125137753437,6,696.27
intervals,1.8129133566428555,7,787.91
intervene,1.8573324964312685,7,889.84
intervened,1.6127838567197355,8,896.74
intervenes,0.9542425094393249,8,878.18
intervening,1.2304489213782739,9,695.93
intervention,2.2695129442179165,9,769.09
interview,3.1775364999298623,7,675.18
interviewed,2.2624510897304293,8,824.71
interviewee,0.6020599913279624,8,1105.92
interviewees,0.3010299956639812,9,1119.32
interviewer,1.3424226808222062,8,830.09
interviewers,0,9,887.52
interviewing,2.184691430817599,9,870.94
interviews,2.428134794028789,8,765.06
interweave,0,7,901.24
intimate,2.550228353055094,7,722.23
intimated,1,9,880.25
intimately,1.8512583487190752,9,885.9
intimating,0.6020599913279624,9,935.27
intimations,0,9,802.67
intimidate,1.9395192526186185,9,923.73
intimidated,2.1367205671564067,11,885.9
intimidation,1.4471580313422192,10,833.09
intolerable,1.8388490907372552,10,734.72
intolerance,1.5314789170422551,10,753.19
intolerant,1.6434526764861874,10,731.84
intonation,1,8,1118.71
intonations,0,9,910.31
intone,0,5,818.31
intoned,0.47712125471966244,6,837.87
intrepid,1.4913616938342726,8,923.94
intoxicate,0.3010299956639812,10,844.47
intoxicated,1.7160033436347992,12,710.77
intoxication,1.2787536009528289,11,708.06
intractable,0.7781512503836436,10,921.58
intoxicating,1.6901960800285136,12,754.61
intramural,0.6020599913279624,11,932.76
intransigent,0.6020599913279624,12,1030.2
intransitive,0.47712125471966244,11,972.08
intravenous,1.505149978319906,10,895.31
intricacy,0.6020599913279624,9,1013.79
intricate,1.724275869600789,8,795.36
intricately,0,10,931.04
intrigue,1.8864907251724818,6,772.17
intrigued,1.954242509439325,7,790
intrigues,1.2304489213782739,7,800.2
intriguing,2.113943352306837,8,792.79
intriguingly,0.3010299956639812,10,1076.53
intrinsic,1,9,716.66
intrinsically,0.6020599913279624,11,858.52
intro,2.0086001717619175,5,654.79
introduce,3.248218561190075,8,771.38
introduced,2.7730546933642626,9,769.59
introduces,1.4913616938342726,10,888.81
introducing,2.307496037913213,10,808.94
introduction,2.3384564936046046,10,720.19
introductions,1.8573324964312685,11,803.57
introductory,1.2304489213782739,12,778.6
introspect,0,10,776.19
introspection,0.9542425094393249,11,859.41
introspective,1.1760912590556813,12,836.71
introvert,0.47712125471966244,8,786.03
introverted,0.9030899869919435,10,977.32
intrude,2.110589710299249,6,748.16
intruded,1.1760912590556813,8,685.19
intruder,2.2695129442179165,7,678.24
intruders,1.9030899869919435,8,722.83
intrudes,0,7,782.74
intruding,1.9731278535996986,8,752.17
intrusion,2.103803720955957,7,839.37
intrusions,0.47712125471966244,8,822.16
intrusive,1.4913616938342726,8,702.09
intuit,0,6,949.55
intuition,2.2430380486862944,7,709.71
intuitions,0.9542425094393249,8,920.46
intuitive,1.7323937598229686,8,817.11
intuitively,0.6989700043360189,10,992.93
inundated,1.0413926851582251,9,1032.19
inundating,0,9,1120.36
inundation,0,8,969
inure,0,5,898.75
inured,0.47712125471966244,6,710.78
invade,2.1931245983544616,5,688.65
invaded,2.146128035678238,7,677.32
invader,1.4471580313422192,6,659.17
invaders,1.8692317197309762,7,723.48
invades,1.2304489213782739,6,711.83
invading,1.9344984512435677,7,671.26
invalid,1.9444826721501687,7,686.22
invalidate,1.255272505103306,9,879.27
invalidated,0.9542425094393249,11,869.41
invalidation,0,10,903.54
invalidism,0,11,983.3
invalids,1.1139433523068367,8,733.67
invaluable,1.8195439355418688,9,862.74
invariable,0.6020599913279624,9,783.58
invariably,1.6434526764861874,10,957.78
invasion,2.637489729512511,6,742.56
invasions,0.9542425094393249,7,723.3
invasive,1.7708520116421442,7,766.39
invent,2.3710678622717363,6,659.37
invented,2.904715545278681,8,631.63
inventing,1.8388490907372552,8,742.09
invention,2.4913616938342726,7,666.8
inventions,1.919078092376074,8,699.48
inventive,1.662757831681574,8,870.52
inventor,2.0681858617461617,7,695.91
inventories,0.9542425094393249,9,849.36
inventors,1.380211241711606,8,649.97
inventory,2.376576957056512,8,711.97
inverse,1.146128035678238,5,748.87
inversely,0.3010299956639812,7,803.17
inversion,1.1139433523068367,6,833.66
invert,0.7781512503836436,5,663.9
invertebrate,0,10,987.23
inverted,1.6020599913279623,7,779.06
invest,2.3820170425748683,6,685.25
invested,2.305351369446624,8,637.61
investigate,2.683947130751512,10,697.94
investigated,2.2068258760318495,12,815.97
investigates,1.0413926851582251,11,898.72
investigations,2.0253058652647704,12,930.12
investigator,2.4927603890268375,11,767.06
investigators,2.1367205671564067,12,777.86
investing,1.9444826721501687,8,681.63
investigating,2.66838591669,12,835.88
investigation,3.1734776434529945,11,762.68
investigative,1.9138138523837167,12,950.35
investment,2.696356388733332,10,714.06
investments,2.0791812460476247,11,760.32
investor,1.8129133566428555,7,658.17
investors,2.2174839442139063,8,796.32
invests,0.7781512503836436,7,598.7
invigorate,0.47712125471966244,8,923.74
invigorating,1.1760912590556813,10,894.28
invincible,2.187520720836463,9,793.44
inviolability,0.3010299956639812,13,1003.45
inviolable,0.3010299956639812,9,997.64
inviolate,0.9030899869919435,8,1021.53
invisible,2.7993405494535817,8,707
invisibly,0.6989700043360189,9,699.48
invitation,2.88024177589548,8,835.59
invitational,0.6989700043360189,10,883.64
invitations,2.230448921378274,9,765.63
invite,3.17868923977559,5,626.21
invited,3.314709692955174,7,683.93
invitees,0,7,1091.72
invites,2.037426497940624,6,686.66
inviting,2.5646660642520893,7,694.29
invocation,0.47712125471966244,8,896.11
invoice,1.724275869600789,5,674.76
invoices,1.6020599913279623,7,772.19
invoke,1.7075701760979363,5,675.25
invoked,1.4313637641589874,6,714.06
invoking,1.3222192947339193,7,751.43
involuntarily,1.2304489213782739,13,944.39
involuntary,1.7160033436347992,11,825.61
involve,2.5185139398778875,6,618.69
involved,3.5397032389478253,7,642.85
involvement,2.3961993470957363,10,823.03
involvements,0.7781512503836436,11,865.71
involves,2.406540180433955,7,715.06
involving,2.3096301674258988,8,701
invulnerable,1.5563025007672873,11,929.6
inward,1.6020599913279623,5,684.91
inwardly,0.9030899869919435,7,819.3
inwards,0.7781512503836436,6,768.34
iodide,0.9542425094393249,5,953.13
iodine,1.806179973983887,5,721.37
ion,1.3010299956639813,3,734.74
ionized,0.9542425094393249,6,756.06
ionosphere,1,8,1060.71
ions,1.0413926851582251,4,795.53
iota,1.3617278360175928,4,853.58
irascible,0.47712125471966244,7,799.6
irate,1.4913616938342726,4,777.2
ire,1.146128035678238,2,618.21
iridescent,0.47712125471966244,8,964.41
iridium,1.0791812460476249,7,825.13
irk,0.6989700043360189,2,712.8
irksome,0.9542425094393249,4,857.42
iron,2.9614210940664485,3,580.74
ironclad,1.414973347970818,7,874.57
infuriate,0.6020599913279624,9,793.77
infringement,0.9542425094393249,11,906.17
infuriated,0.8450980400142568,11,890.24
infuriating,1.3979400086720377,11,955.14
infuse,0.9542425094393249,6,715.03
infusion,1.255272505103306,7,695.48
ingenious,2.03342375548695,8,902.97
ingenuity,1.6720978579357175,9,1034.56
ingenuous,1.0413926851582251,9,991.13
ingest,1.3617278360175928,6,783.38
ingested,1.462397997898956,8,776.62
ingestion,1.1760912590556813,8,830.43
inglorious,0.6989700043360189,9,878.88
ingot,0.3010299956639812,5,752.86
ingrain,0,6,929.75
ingratiate,1,9,1090
initialed,1,6,840.58
initially,2.0211892990699383,6,824.12
ingratiating,0.8450980400142568,11,772.86
ingratitude,1.146128035678238,10,1121.33
ingredient,2.123851640967086,10,721.59
ingredients,2.037426497940624,11,768.67
ingrown,1.2304489213782739,6,828.26
inhabit,1.5185139398778875,7,639.59
inhabitable,0,10,873.09
inhabitant,0.9030899869919435,10,781.03
inhabitants,1.806179973983887,11,811.1
inhabited,1.7558748556724915,9,770.81
inhabiting,0.7781512503836436,9,856.64
inhalation,1.5185139398778875,8,860.81
inhale,2.0791812460476247,5,742.68
inhaler,1.7781512503836436,6,780.48
inhaling,1.5563025007672873,7,731.59
inharmonious,0,11,1080.77
inherent,1.4771212547196624,8,707.87
inherently,1.3979400086720377,10,840.41
inherit,2.2576785748691846,7,725.27
inheritance,2.2095150145426308,10,883.1
inherited,2.3324384599156054,9,733.76
inheriting,1,9,867.81
inherits,1.2787536009528289,8,716.23
inhibit,1.2304489213782739,7,702.23
inhibited,1.3617278360175928,9,688.13
inhibiting,0.6020599913279624,9,754.9
inhibition,1.3424226808222062,8,788
inhibitions,1.6434526764861874,9,830.67
inhibitor,1.8260748027008264,8,686.48
inhibitors,1.3979400086720377,9,863.19
inhibits,0.6020599913279624,8,902
inhospitable,1.3222192947339193,11,1054.19
inhuman,1.9590413923210936,8,716.9
inhumane,1.3617278360175928,8,780.45
inhumanities,0,12,915.29
iniquity,1.414973347970818,8,941.75
initial,2.5118833609788744,5,636.7
inhumanity,1.0413926851582251,11,984.38
inimitable,0.9030899869919435,9,910.33
initials,2.3710678622717363,6,631.56
initiate,2.230448921378274,7,839.53
initiated,2.03342375548695,9,882
initiates,0.9030899869919435,8,828
initiating,1.7160033436347992,9,864.88
initiation,1.8325089127062364,8,921.13
initiative,2.146128035678238,8,814.81
inject,2.089905111439398,6,641.06
injected,2.0718820073061255,8,686.5
injecting,1.724275869600789,8,782.24
injection,2.3242824552976926,7,711.74
injudicious,0,9,982.5
injunction,1.8195439355418688,8,848.66
injunctions,0,9,898.57
injure,1.7075701760979363,4,701.96
injured,2.727541257028556,5,628.44
injuries,2.5774917998372255,6,611.68
injuring,1.1139433523068367,6,737.12
injurious,0.7781512503836436,8,839.08
injury,2.716003343634799,5,636.16
injustice,2.2121876044039577,8,746.03
injustices,1.2041199826559248,10,845.19
ink,2.582063362911709,3,575.06
inkling,1.5440680443502757,6,762.24
inks,0.9542425094393249,4,674.53
inkwell,1.1139433523068367,6,817.07
inky,1.0413926851582251,4,781.62
inlaid,0.9542425094393249,5,925.85
inland,1.8388490907372552,6,698.97
inlay,1.1139433523068367,4,909.56
inlet,1.3617278360175928,5,810.26
inlets,0,6,868.82
inmate,2.1367205671564067,5,827.34
inmates,2.294466226161593,6,724.13
inmost,0.6989700043360189,6,893.53
inn,2.6314437690131722,2,638.1
innards,1.3010299956639813,5,830.25
innate,1.591064607026499,4,793.68
inner,2.705007959333336,3,653.31
innermost,1.568201724066995,7,819.03
inning,2.1072099696478683,4,783.31
innings,1.6901960800285136,5,730.45
innkeeper,1.3424226808222062,6,788.24
innocence,2.526339277389844,6,784.59
innocent,3.444044795918076,6,668.74
innocently,1.505149978319906,8,781.53
innocents,1.863322860120456,7,720.42
innocuous,1.380211241711606,8,765.72
innovate,0.6020599913279624,6,794.12
innovation,1.5314789170422551,7,828
innovations,1.1760912590556813,8,768.61
innovative,1.7160033436347992,8,742.22
innovator,1,7,796.83
innovators,0,8,851.12
inns,1.1760912590556813,3,749.39
innuendo,1.662757831681574,8,841.91
innuendoes,0.8450980400142568,9,900.33
innuendos,0.9542425094393249,9,942
innumerable,1,9,1006.04
inoculate,1.255272505103306,9,985.15
inoculation,1.2304489213782739,10,1056.75
inoculations,0.9030899869919435,11,973.2
inoffensive,1.0791812460476249,9,1029.05
inoperable,1.5185139398778875,9,1006.42
inoperative,1.1760912590556813,10,1109.71
inopportune,1.1139433523068367,8,1080.53
inordinate,1.1760912590556813,8,891.13
inordinately,0.9030899869919435,10,1136.95
inorganic,0.8450980400142568,9,807.17
input,2.1818435879447726,5,638.91
inquest,1.6127838567197355,7,978.14
inquire,1.9344984512435677,6,712.61
inquired,1.4471580313422192,7,726.13
inquirer,0,7,808.71
inquiries,1.8864907251724818,8,752.6
inquiring,1.6901960800285136,8,742.45
inquiry,2.250420002308894,6,741.5
inquisition,1.3424226808222062,9,868
inquisitive,1.7075701760979363,10,961.13
inquisitor,1.3617278360175928,9,864.79
inroads,0.9542425094393249,6,806.43
insane,3.295127085252191,5,627.15
insanely,1.8260748027008264,7,706.26
insanitary,0,10,921.87
insanity,2.5921767573958667,8,792.63
insatiable,1.6989700043360187,8,835.71
inscribe,0.9542425094393249,7,775.68
inscribed,1.505149978319906,8,847.32
inscription,1.9395192526186185,9,806
inscriptions,0.9030899869919435,10,804.57
insect,2.2068258760318495,6,667.91
insecticides,0.7781512503836436,11,970.65
insectivore,0.3010299956639812,10,977.25
inscrutable,1.380211241711606,10,941.33
insecticide,1.4313637641589874,10,931.48
insects,2.1986570869544226,7,648.34
insecure,2.315970345456918,8,746.46
insecurity,1.7403626894942439,11,698.8
inseminate,0.6020599913279624,9,909.59
insemination,1.505149978319906,10,1084.23
insensible,0.6020599913279624,9,803.96
insensitive,2.2810333672477277,10,837.24
insentient,0,8,1087.26
inseparable,1.7075701760979363,10,879.07
insert,2.1492191126553797,5,715.47
inserted,1.7708520116421442,7,681.06
insertion,1.505149978319906,6,832.79
insertions,0.6989700043360189,7,776.25
inserts,1.2041199826559248,6,643.94
inset,0,5,718.3
insets,0,6,617.1
inshore,0.6989700043360189,5,1019.56
inside,4.032417278832769,5,556.56
insider,1.5563025007672873,6,702.84
insiders,0.9030899869919435,7,752.84
insides,2.130333768495006,6,638.55
insidious,1.6532125137753437,8,786.27
insight,2.155336037465062,5,616.85
insights,1.7160033436347992,6,651.38
insignia,1.6127838567197355,8,792.72
insignificant,2.1271047983648077,13,762.39
insincere,1.2041199826559248,8,1018.23
insincerity,0.3010299956639812,11,846.04
insignificance,0.47712125471966244,13,1006.32
insinuate,1.5185139398778875,9,884.26
insinuated,0.9542425094393249,11,1073.18
insinuates,0,10,890.96
insinuating,1.6901960800285136,11,1081.13
insinuation,1.1760912590556813,10,1045.25
insinuations,1.3222192947339193,11,1164.06
insipid,1.4913616938342726,7,824.25
insist,2.9590413923210934,6,603.18
insisted,2.6201360549737576,8,875.56
insistence,1.3222192947339193,8,1015.17
insistent,1.6334684555795864,9,893
insisting,1.919078092376074,8,712.32
insists,2.2671717284030137,7,720.81
insole,0.3010299956639812,5,857.8
insolence,1.6532125137753437,8,812.24
insolent,1.7853298350107671,8,718.65
insoluble,0.8450980400142568,9,783.39
insolvent,0.47712125471966244,8,789.68
insomnia,1.9444826721501687,8,689.67
insomniac,1.2041199826559248,9,926.1
insomniacs,0.7781512503836436,10,978
inspect,2.113943352306837,7,639.09
inspected,1.5563025007672873,9,690.7
inspecting,1.5440680443502757,9,733.06
inspection,2.4771212547196626,8,745.17
inspections,1.4471580313422192,9,835.1
inspector,3.0507663112330423,8,656.61
inspiration,2.558708570533166,8,713.47
inspirational,1.792391689498254,10,830.97
inspirations,0.8450980400142568,9,849.97
inspire,2.296665190261531,6,701.06
inspired,2.591064607026499,7,662.24
inspires,1.7634279935629373,7,689.73
inspiring,2.143014800254095,8,759.39
instability,1.7160033436347992,11,814.41
install,2.1398790864012365,6,688.3
installation,1.8573324964312685,9,803.06
installations,1.4471580313422192,10,868.82
installed,2.361727836017593,7,666.88
installing,1.7781512503836436,8,667.59
installment,1.3979400086720377,10,739.82
installments,1.255272505103306,11,721.76
instance,2.932473764677153,7,648.64
instances,1.5314789170422551,9,708.17
instant,2.7403626894942437,7,657.69
instantaneous,1.4913616938342726,12,987.71
instantly,2.3654879848909,9,693.7
instate,0.3010299956639812,6,896.59
instep,1.2041199826559248,6,732.76
instigate,1,8,1039.48
instigating,0.6020599913279624,10,939.5
instigation,0.6989700043360189,9,913.24
instigator,1.0413926851582251,9,841.96
instil,0,6,927.24
instinct,2.591064607026499,8,716.13
instinctive,1.3222192947339193,10,856.81
instinctively,1.6334684555795864,12,760.45
instincts,2.6314437690131722,9,676.47
instinctual,1,11,1018.15
institute,2.220108088040055,8,770.15
instituted,1.6127838567197355,10,869.47
institutes,0.3010299956639812,9,875.21
instituting,0.9542425094393249,10,891.7
institution,2.597695185925512,9,884.85
institutional,1.2304489213782739,11,859.97
institutionalization,0,16,1075.07
institutionalized,1.6232492903979006,14,911.52
institutions,1.919078092376074,10,832.44
instruct,1.9294189257142926,8,698.77
instructed,2.376576957056512,10,869.1
instructing,1.255272505103306,10,788.61
instruction,2.012837224705172,9,696.16
instructional,0.9542425094393249,11,826.12
instructions,2.9020028913507296,10,765.7
instructive,1.3424226808222062,10,783.35
instructor,2.380211241711606,9,681.12
instructors,1.591064607026499,10,805
instructs,0.6989700043360189,9,873.4
instrument,2.615950051656401,10,758.44
instrumental,1.8920946026904804,11,799.91
instrumentalists,0,15,994.24
instrumentalities,0.47712125471966244,16,1152.3
instrumentals,0,12,993.17
instrumentation,1,13,966.2
instruments,2.4183012913197452,11,678.06
insubordinate,1.2787536009528289,11,1038
insubordination,1.806179973983887,12,1045.62
insubstantial,1.255272505103306,11,1162.22
insufferable,1.6901960800285136,9,866.07
insufficient,1.7323937598229686,9,794.47
insufficiently,0.3010299956639812,11,937.97
insular,0.47712125471966244,6,772.25
insulate,1.146128035678238,7,689.86
insulated,1.255272505103306,9,756.81
insulating,0.3010299956639812,9,753
insulator,0.3010299956639812,8,847.8
insulation,1.7075701760979363,8,817.31
insulin,2.0293837776852097,7,734.07
insult,2.8055008581584002,6,644.76
insulted,2.48572142648158,8,685.65
insulting,2.437750562820388,8,700.38
insults,2.1818435879447726,7,674.48
insupportable,0.47712125471966244,11,973.96
insurance,3.2911467617318855,8,703.47
insure,1.7323937598229686,5,643
insured,2.100370545117563,6,759.52
insures,0.9030899869919435,6,798.6
insurgence,0,8,790.16
insurgent,1.0791812460476249,8,893.85
insurgents,1.4771212547196624,9,955.13
insuring,0.8450980400142568,7,830.46
insurmountable,1.146128035678238,11,995.22
intended,2.7788744720027396,8,649.64
intending,1.462397997898956,8,743.82
intends,2.0170333392987803,7,707.73
intense,2.716003343634799,6,630.12
insurrection,1.2787536009528289,9,882.41
insurrections,0,10,1064
intact,2.510545010206612,6,802.83
intake,1.8195439355418688,5,685.77
intangible,1.4313637641589874,9,692.3
intangibles,0.47712125471966244,10,994.03
integer,0.8450980400142568,6,792.15
integers,0.3010299956639812,7,799.42
integral,1.568201724066995,8,770.51
integrate,1.6020599913279623,8,779.69
integrated,1.7403626894942439,10,686.16
integrates,0.47712125471966244,9,822.3
integrating,0.6020599913279624,10,842.47
integration,1.5185139398778875,9,835.59
integrity,2.5646660642520893,9,827.48
intellect,2.037426497940624,8,758.69
intellectuals,1.6127838567197355,12,882.45
intend,3.0729847446279304,6,693.03
intellectual,2.369215857410143,11,715.33
intellectuality,0,14,986.7
intellectually,1.6020599913279623,12,943.03
intelligence,2.9925535178321354,10,780.38
intelligent,2.8382192219076257,10,671.24
intelligently,1.3617278360175928,12,887.31
intelligible,0.47712125471966244,10,772.56
intemperance,0,11,1102.75
intemperate,0.6989700043360189,10,935.29
intensely,1.8512583487190752,8,689.94
intensified,1.1139433523068367,10,857.69
intensifier,0.47712125471966244,10,1044.65
intensify,1.0791812460476249,9,715.55
intensifying,0,11,873.54
intensity,2.103803720955957,9,706.53
intensive,2.0492180226701815,8,685.83
intensively,0.47712125471966244,10,774.72
intent,2.456366033129043,6,718.13
intention,2.747411807886423,7,784.47
intentional,1.8750612633917,9,808.53
intentionally,2.03342375548695,10,869.38
intentioned,0.3010299956639812,8,798.14
intentions,2.5634810853944106,8,717.82
intently,1,8,752.19
inter,1.255272505103306,4,865.77
interact,1.863322860120456,7,729.12
inconsequence,0,12,933.21
inconsequential,1.3424226808222062,15,1011.65
inconsiderable,0,12,1025.13
inconsiderate,1.863322860120456,11,955.15
inconsistencies,1.3979400086720377,13,1148.08
inconsistency,1.1139433523068367,12,872.14
inconstant,0.6020599913279624,10,908.63
incontinence,1.0413926851582251,10,880
incorporates,0.8450980400142568,11,862.03
inconsistent,1.7403626894942439,11,752.34
inconsolable,1.1760912590556813,11,945.65
inconspicuous,1.5185139398778875,13,861.78
incontestable,0,12,916.52
incontinent,1.255272505103306,10,897.44
inconvenience,2.3541084391474008,12,854.6
incontrovertible,1.3010299956639813,14,1027.68
inconvenient,1.919078092376074,12,818.59
inconveniently,0.3010299956639812,14,957.09
incorporate,1.591064607026499,10,696.94
incorporated,1.8750612633917,12,815.09
incorporating,1.0791812460476249,12,895.55
incorporation,1.1139433523068367,11,861.41
incorrect,2.0530784434834195,8,685.44
incorrigible,1.591064607026499,10,913.44
indelible,1.146128035678238,8,883.1
indelibly,0.47712125471966244,9,909.38
incorruptibility,0.3010299956639812,15,1123.21
incorruptible,1.0413926851582251,11,1051.7
increase,2.639486489268586,6,580.39
increased,2.3180633349627615,7,670.59
increases,1.99563519459755,8,639.56
increasing,2.2095150145426308,8,649.55
increasingly,1.9590413923210936,10,833.32
incredible,3.285107029566812,9,820.03
incredibly,2.824776462475546,10,767.35
incredulity,0.3010299956639812,11,856.21
incredulous,0.9030899869919435,10,893.07
increment,0.3010299956639812,9,844.9
incremental,0.47712125471966244,10,969.55
incriminate,1.5797835966168101,10,793.41
incriminating,1.7993405494535817,12,1079.66
incubate,0.6989700043360189,8,773.13
incubated,1.0791812460476249,10,780
incubating,0.6989700043360189,10,786.34
incubation,1.3222192947339193,9,840.53
incubator,1.7075701760979363,9,794.85
incubus,0.9030899869919435,8,902.07
incumbent,1.5314789170422551,9,949.9
incumbents,0,10,926.65
incur,1.4471580313422192,4,713.71
incurable,1.7160033436347992,9,810.9
incurably,0.6989700043360189,10,893.77
incurred,1.4313637641589874,5,887.2
incurring,0.7781512503836436,6,876.29
incurs,0.6020599913279624,5,792.77
incursion,1.1139433523068367,6,813.08
indebted,1.7708520116421442,7,862.48
indecency,1.1139433523068367,8,926.74
indecent,1.9590413923210936,7,819.45
indecorous,0.47712125471966244,8,789.57
indeed,3.31492005599242,5,684.03
indecipherable,0.6989700043360189,11,1044.75
indecision,1.3424226808222062,8,896.24
indecisive,1.4313637641589874,9,803.76
indecisiveness,0,12,933.26
indefatigable,0.6020599913279624,12,1012.42
indefensible,0.9542425094393249,11,959.17
indefinable,0.6989700043360189,10,1006.56
indefinite,1.3010299956639813,9,910.97
indefinitely,2.0755469613925306,11,879.97
indelicacy,0,10,824.19
indelicate,1.2041199826559248,9,1165.53
indent,0.7781512503836436,6,853.55
indentation,0.9542425094393249,9,1028.31
indentations,0.9542425094393249,10,920.67
indenture,0.3010299956639812,7,848.2
indentured,1.146128035678238,8,969.76
independence,2.3096301674258988,11,745.39
independent,2.678518379040114,11,682
independently,1.6812412373755872,13,835.14
independents,1.2304489213782739,12,832.81
indescribable,1.3979400086720377,12,1058.2
indestructible,1.8692317197309762,13,917.52
indeterminate,1.255272505103306,11,1112.74
index,2.0253058652647704,6,594.58
indexes,0.6020599913279624,8,778.24
indexing,0.6989700043360189,8,848.79
indicate,2.6283889300503116,7,682
indicated,2.307496037913213,9,728.38
indicates,2.4424797690644486,8,682.3
indicating,1.9777236052888478,9,783.32
indication,2.2576785748691846,8,826.97
indications,1.7558748556724915,9,861.41
indicative,1.4471580313422192,9,843.9
indicator,1.6434526764861874,8,767.48
indicators,1.2787536009528289,9,741.13
indices,0.3010299956639812,7,978.52
indict,1.6532125137753437,5,832.75
indicted,1.9822712330395684,7,804.93
indictment,2.100370545117563,9,901.39
indictments,1.3424226808222062,10,862.03
indifference,1.7403626894942439,9,968.74
indifferent,1.7634279935629373,9,762.41
indigenous,1.7558748556724915,9,986
indigent,1.380211241711606,8,840.19
indignant,1.3617278360175928,9,826.89
indignities,1.0791812460476249,10,1012.2
indigestible,0.47712125471966244,11,926.48
indigestion,1.9777236052888478,10,794.65
indignantly,0.3010299956639812,11,862.17
indignation,1.380211241711606,9,876.17
indignity,1.3010299956639813,9,752.42
indigo,1.2041199826559248,6,762.94
indirect,1.3222192947339193,8,802
indirection,0,9,893.79
indirectly,1.414973347970818,10,803.22
indiscreet,1.3979400086720377,9,951.23
indiscretion,1.724275869600789,10,1052.72
indiscriminate,0.9542425094393249,13,1009.07
indispensable,1.5797835966168101,12,910.96
indisposed,1.7481880270062005,9,935.52
indolence,0,8,786.04
indisposition,0.47712125471966244,11,1137.3
indisputable,1,12,855.66
indisputably,0,13,1057.95
indistinct,2.401400540781544,10,1067.4
indistinguishable,1.146128035678238,15,1292.38
individual,2.7752462597402365,10,604.73
individualism,1.1139433523068367,13,821.16
individualist,0.3010299956639812,13,982.97
individualistic,0.3010299956639812,15,1069.17
individualists,0.6989700043360189,14,894.94
individuality,1.6334684555795864,13,881.23
individualize,0.6020599913279624,12,868.48
individualized,0.47712125471966244,13,946.48
individuals,2.3502480183341627,11,660.73
induces,1.2304489213782739,7,700.2
individually,1.8129133566428555,11,839.28
indivisible,1.3222192947339193,10,903.07
indoctrinate,0.6020599913279624,11,921.31
indoctrinated,0.7781512503836436,13,1021.12
indoctrinating,0.6020599913279624,13,1227.95
indoctrination,1.1760912590556813,12,1159.53
indolent,0.6020599913279624,8,749.71
indomitable,1,10,920.31
indoor,1.8325089127062364,5,656.09
indoors,2.100370545117563,6,597.88
inexpert,0,8,947.41
infallible,1.505149978319906,8,821.74
infamous,2.0569048513364727,7,729.42
indubitable,0,10,889.64
induce,1.9138138523837167,5,666.76
induced,1.7993405494535817,6,724.85
inducement,1.1139433523068367,9,870.16
inducements,0.8450980400142568,10,1019.57
inducing,1.2041199826559248,7,792.61
induct,0.47712125471966244,6,699.43
inducted,1.0791812460476249,8,783.18
induction,1.568201724066995,7,796.2
inductions,0,8,897.97
inductive,0.3010299956639812,8,766.09
indulge,2.167317334748176,6,697.76
indulged,1.3979400086720377,7,799.09
indulgence,1.6901960800285136,9,724.72
indulgences,0.6989700043360189,11,795.86
indulgent,1.3010299956639813,9,779.41
indulging,1.5797835966168101,8,820.71
industrial,2.367355921026019,10,707.24
industrialists,1.146128035678238,14,887
industrialist,1.414973347970818,13,788.26
industrialization,0.47712125471966244,15,1002.7
industrialized,0.3010299956639812,13,877.84
industries,1.6532125137753437,9,749.32
