RTlexdec,RTnaming,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.61967312650902,6.47018011695574,4.27,bush,old,N,6.62273632394984,1.70421631876139,2.19722457733622,0.90228,0.81088,1.79175946922805,4.40671924726425,4,11,8.401768,11.86562,15,4.99721227376411,3,3.95124371858143,3,3.95124371858143,2.56494935746154,4.57471097850338,0,0,1001,0,C,obst,burst,voiced,9.460476328354,9.61326893243235,30
6.83819081559623,6.67645353996646,2.23,ewe,old,N,3.13549421592915,1.85456037046709,0.693147180559945,0,0.99964,0.693147180559945,0,3,4,7.305182,11.18131,1,0.693147180559945,66,10.5997548604323,0,0,0,0,4.18965474202643,10.5997299380034,45,0,C,cont,short,voiced,12.9277052369192,13.2276454899887,25
6.85553523950951,6.51722804323818,2.73,dell,old,N,3.40119738166216,2.12026353620009,0.693147180559945,0,0.44886,0.693147180559945,0,4,10,8.585705,12.82938,18,7.36960072052641,20,7.37148929521428,18,7.36960072052641,0,0,1.09861228866811,1.38629436111989,32,0,C,obst,burst,voiced,10.140573455973,10.6287872561125,25
6.64192601834298,6.49933581104754,2.53,helm,old,N,2.89037175789616,0.916290731874155,1.09861228866811,0.469,0.30954,1.09861228866811,0,4,2,8.434928,14.561,3,2.07944154167984,4,3.29583686600433,3,2.07944154167984,0,0,0.693147180559945,2.99573227355399,18,0,C,obst,frication,voiceless,10.5165086886168,10.7902876798432,30
6.73244905708209,6.49450998355501,3.77,flake,old,N,4.02535169073515,0.179468487811549,1.94591014905531,0.96698,1.75524,1.79175946922805,1.6094379124341,5,5,8.583469,10.59918,19,7.41336733569524,22,7.4730690880322,19,7.41336733569524,0,0,1.38629436111989,4.63472898822964,124,66,C,obst,frication,voiceless,10.425638798632,10.9321422187804,30
6.69980817454921,6.52678764247436,2.2,wren,old,N,4.59511985013459,1.70474809223843,0.693147180559945,0,0.28018,0.693147180559945,2.77258872223978,4,1,8.550808,9.85619,15,8.46737249643228,16,8.47595444339964,15,8.46737249643228,0,0,0.693147180559945,3.73766961828337,103,0,C,cont,short,voiced,10.5690579653258,11.3819508011274,28
6.70273402242717,6.52194572853241,3.33,taunt,old,N,2.30258509299405,-0.364643113587909,1.09861228866811,0,1.93406,1.09861228866811,0,5,6,9.144333,12.49891,9,3.63758615972639,10,5.85507192220243,8,2.77258872223978,0.693147180559945,3.13549421592915,1.09861228866811,5.8111409929767,17,37,C,obst,burst,voiceless,9.54973690011464,9.77616541396078,27
6.66746556883296,6.52326857725916,3.19,perch,old,N,4.44265125649032,1.08227586934842,1.09861228866811,0,1.28144,2.39789527279837,2.30258509299405,5,2,9.025479,12.47506,1,0.693147180559945,6,6.04263283368238,1,0.693147180559945,0,0,1.79175946922805,6.04025471127741,77,186,C,obst,burst,voiceless,10.3886568494883,10.7114801247651,30
6.81198199196022,6.49722737653151,3.4,kin,old,N,4.11087386417331,0.750498477031411,2.30258509299405,2.13212,0,1.09861228866811,1.79175946922805,3,13,7.376552,11.28078,17,9.98842594905232,20,10.0963780606793,16,9.98833408794625,0,0,1.38629436111989,7.81722278550817,60,0,C,obst,burst,voiceless,9.84860889102614,10.8293324972151,27
6.50932040079517,6.42567906850213,3.97,wire,old,N,6.44888939414686,0.891289429668738,2.83321334405622,0.76364,1.10521,2.30258509299405,3.09104245335832,4,14,8.733482,12.40131,12,5.63121178182137,14,5.63478960316925,12,5.63121178182137,0,0,1.09861228866811,0.693147180559945,790,80,C,cont,short,voiced,10.9563350958365,11.1660028124742,30
6.5504372711793,6.51293333097245,3,sword,old,N,5.47227067367148,1.24689784904297,2.484906649788,0.53886,0.76552,0.693147180559945,2.70805020110221,5,2,8.719154,9.8176,6,6.02102334934953,20,6.23832462503951,5,4.9272536851572,0.693147180559945,5.61677109766657,2.77258872223978,5.92692602597041,305,0,C,obst,frication,voiceless,10.4655574694891,10.5840559508892,29
6.5365031740436,6.48096438415922,4.37,wine,old,N,7.18083119904456,0.163325056103299,2.19722457733622,0.07718,0.38794,1.38629436111989,3.76120011569356,4,18,8.916928,12.40131,20,6.58202513889283,23,6.72623340235875,20,6.58202513889283,0,0,1.38629436111989,4.72738781871234,1421,0,C,cont,short,voiced,10.9563350958365,11.1660028124742,30
6.61975315531943,6.53524127101366,3.52,flask,old,N,4.34380542185368,0.423814246776361,1.38629436111989,0.17596,0.57464,1.09861228866811,1.94591014905531,5,2,8.613249,10.59918,6,5.32787616878958,9,5.33271879326537,6,5.32787616878958,0,0,1.38629436111989,0.693147180559945,88,0,C,obst,frication,voiceless,10.425638798632,10.9321422187804,29
6.61931291758395,6.46099931645609,4.4,bomb,old,N,6.28599809450886,0.770957744449541,2.89037175789616,0.76653,1.61173,1.94591014905531,3.61091791264422,4,3,8.161718,11.85622,4,4.00733318523247,9,4.62497281328427,1,3.61091791264422,1.38629436111989,2.94443897916644,2.19722457733622,4.18965474202643,737,225,C,obst,burst,voiced,9.8801165662129,10.2575190055294,28
6.7250696559241,6.49481228101801,2.13,blight,old,N,4.15888308335967,2.18480205733766,1.38629436111989,0.48391,1.2123,1.38629436111989,3.52636052461616,6,4,9.238104,11.84506,18,7.82524529143177,33,8.14351740579748,18,7.82524529143177,0,0,2.77258872223978,6.84481547920826,61,33,C,obst,burst,voiced,10.9998807140954,11.7096921861957,29
6.50308985104454,6.43470701955018,4.73,egg,old,N,6.49526555593701,-0.346349920540583,2.484906649788,0.33114,0.9855,1.79175946922805,3.52636052461616,3,1,6.711259,10.88027,1,2.56494935746154,3,3.78418963391826,0,0,0,0,1.09861228866811,3.46573590279973,1540,0,V,cont,short,voiced,7.38212436573751,7.38709023565676,30
6.9837528932086,6.49269427720053,2.23,writ,old,N,4.15888308335967,1.08618976866955,0.693147180559945,0,0.42623,0.693147180559945,2.484906649788,4,2,8.350562,9.85619,23,9.13237883050647,25,9.13237883050647,23,9.13237883050647,0,0,1.09861228866811,0,69,0,C,cont,short,voiced,12.1153927294904,12.9366167617872,24
6.5231216804539,6.42162226780652,3.93,wing,old,N,6.37331978957701,1.4288242979853,2.94443897916644,1.49779,1.10137,2.30258509299405,3.04452243772342,4,9,8.995045,12.40131,19,6.77422388635761,19,6.77422388635761,19,6.77422388635761,0,0,0,0,1036,28,C,cont,short,voiced,12.7162100325156,12.8440717431215,27
6.51373443475823,6.43759163693504,4.87,wife,old,N,8.23695004806146,1.15995845183402,2.07944154167984,0.35178,0.60911,0.693147180559945,1.09861228866811,4,9,8.322855,12.40131,0,0,0,0,0,0,0,0,0,0,4442,0,C,cont,short,voiced,10.9563350958365,11.1660028124742,29
6.65587783509483,6.41754894241888,4.03,buck,old,N,4.44265125649032,0.271345653132088,2.30258509299405,0.65936,1.64376,2.30258509299405,1.79175946922805,4,14,8.083297,11.86562,14,5.49306144334055,14,5.49306144334055,14,5.49306144334055,0,0,0,0,170,59,C,obst,burst,voiced,11.6177178192549,11.6996456668584,29
6.88163715082708,6.58160954007823,2.37,gourd,old,N,2.19722457733622,0.916290731874155,0.693147180559945,0,0.90438,1.38629436111989,2.70805020110221,5,0,8.843753,11.57069,1,1.09861228866811,20,6.23832462503951,1,1.09861228866811,0,0,2.99573227355399,6.23441072571837,25,0,C,obst,burst,voiced,3.98898404656427,4.02535169073515,26
6.6550541754256,6.46302945692067,3.27,kit,old,N,5.03043792139244,-0.513175801110944,1.38629436111989,0.32475,0.59991,1.6094379124341,2.56494935746154,3,12,7.235392,11.28078,23,9.13237883050647,25,9.13237883050647,22,9.13216259091216,0,0,1.09861228866811,0,178,0,C,obst,burst,voiceless,9.84860889102614,10.8293324972151,30
6.56719268825687,6.44651315540497,5.1,inch,old,N,6.07993319509559,-0.0293143876687756,1.09861228866811,0,1.16316,1.38629436111989,1.94591014905531,4,1,8.844925,14.18403,7,3.95124371858143,8,3.95124371858143,7,3.95124371858143,0,0,0.693147180559945,0,1079,41,V,cont,short,voiced,13.1509469469795,13.2378272815083,30
6.73525731233682,6.54146280594844,2.2,gait,old,N,3.87120101090789,1.20397280432594,0.693147180559945,0,0.50952,1.38629436111989,0,4,3,8.297568,11.36615,6,4.72738781871234,31,7.86518795418747,6,4.72738781871234,0,0,3.25809653802148,7.82124208352356,53,0,C,obst,burst,voiced,9.49724714396021,10.0038305012322,25
6.61629273621567,6.47141850720689,3.93,bust,old,N,4.66343909411207,-0.446136147839092,1.94591014905531,0.64545,1.54127,2.30258509299405,0.693147180559945,4,11,8.549246,11.86562,10,7.62803112693033,11,7.62803112693033,10,7.62803112693033,0,0,0.693147180559945,0,103,56,C,obst,burst,voiced,11.6177178192549,11.6996456668584,30
6.54467414486889,6.47296434149214,3.9,breeze,old,N,5.25749537202778,1.67397643357167,2.07944154167984,0.53074,0.64397,1.09861228866811,2.07944154167984,6,2,8.5864,10.9819,5,3.46573590279973,30,7.6226639513236,5,3.46573590279973,0,0,3.25809653802148,7.60738142563979,207,9,C,obst,burst,voiced,11.0681060347835,11.3976605062953,30
6.6759871426253,6.64326876413354,2.63,coupe,old,N,2.56494935746154,1.28401551199947,1.09861228866811,0,0.81128,0.693147180559945,0,5,0,9.131136,12.86473,0,0,0,0,0,0,0,0,0,0,16,0,C,obst,burst,voiceless,8.36497397843873,8.47699600166482,30
6.45047042214418,6.5089181571642,5.5,key,old,N,7.15617663748062,0.382181348678003,3.13549421592915,0.64646,0.76992,2.83321334405622,3.04452243772342,3,4,7.070964,12.17537,8,8.22523532410167,38,10.1328119629254,0,0,2.07944154167984,8.2013859552386,3.63758615972639,10.1293075190537,1573,16,C,obst,burst,voiceless,9.60393530751386,9.6393917898905,30
6.65049894678838,6.43470701955018,4.23,boil,old,N,5.85507192220243,0.566804891507892,2.19722457733622,0.47159,1.75971,2.07944154167984,2.07944154167984,4,6,8.159617,11.85622,9,5.26785815906333,10,5.26785815906333,9,5.26785815906333,0,0,0.693147180559945,0,172,768,C,obst,burst,voiced,9.11338884589973,9.20492573927468,29
6.52335670498567,6.50098932514092,4.63,throat,old,N,6.64768837356333,0.5960699036356,2.19722457733622,0.28054,0.50861,1.38629436111989,2.19722457733622,6,1,9.659418,14.65437,12,5.22035582507832,23,6.37331978957701,12,5.22035582507832,0,0,2.484906649788,5.99645208861902,868,0,C,obst,frication,voiceless,10.587846227063,10.6498673956928,29
6.6033745569073,6.6023164849411,4.2,guest,old,N,6.07993319509559,1.70795689627521,1.79175946922805,0.04891,0.9767,1.38629436111989,1.38629436111989,5,2,8.710521,10.6147,1,3.68887945411394,18,6.97354301952014,1,3.68887945411394,0,0,2.89037175789616,6.93634273583405,1075,0,C,obst,burst,voiced,11.1648420791002,11.6741510584694,26
6.45430193507402,6.41738566378353,3.47,lamb,old,N,5.5834963087817,-0.219226113729405,1.94591014905531,0.14194,1.03608,1.79175946922805,2.63905732961526,4,3,7.993825,12.44231,2,2.07944154167984,23,5.78996017089725,2,2.07944154167984,0,0,3.09104245335832,5.76832099579377,374,11,C,cont,short,voiced,9.963264756572,10.5560210502108,30
6.69958654334263,6.51604513610631,2.87,bout,old,N,4.67282883446191,2.6987478084399,1.09861228866811,0.05592,0.90012,1.38629436111989,0.693147180559945,4,7,8.6122,11.85622,16,7.66669020008009,18,7.71912984090673,16,7.66669020008009,0,0,1.09861228866811,4.75359019110636,155,0,C,obst,burst,voiced,10.6380405571547,11.3803878640854,30
6.53253805603169,6.44936396506457,3.97,lame,old,N,4.36944785246702,2.39536682644501,1.79175946922805,0.72601,0.38027,1.79175946922805,0.693147180559945,4,14,8.380593,12.44231,12,7.5522372875608,15,7.62070508683826,12,7.5522372875608,0,0,1.38629436111989,4.91265488573605,3,9,C,cont,short,voiced,10.2709392184461,10.3721152356019,29
6.61065566705199,6.50338956631727,2.43,boar,old,N,3.61091791264422,0.384073918126847,0.693147180559945,0,0.68404,1.09861228866811,1.09861228866811,4,6,8.197267,11.85622,5,2.70805020110221,38,9.77582462104597,5,2.70805020110221,0,0,3.52636052461616,9.77502898563232,44,0,C,obst,burst,voiced,9.26065318584977,9.7021666457324,29
6.52887854634543,6.45252202863985,4,boat,old,N,6.90875477931522,0.463034959929642,3.68887945411394,1.11863,0.94869,1.38629436111989,3.52636052461616,4,7,8.254577,11.85622,12,5.22035582507832,23,6.37331978957701,12,5.22035582507832,0,0,2.484906649788,5.99645208861902,1368,23,C,obst,burst,voiced,9.80961633692606,9.95717048945231,30
6.64437549905332,6.46287343851018,4.47,tail,old,N,6.3491389913798,0.493494167414351,3.36729582998647,1.89302,0.97278,2.39789527279837,2.99573227355399,4,11,8.693061,12.49891,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,640,77,C,obst,burst,voiceless,10.9310333927704,11.5173855041923,29
6.69485904411948,6.53262537067005,2.53,pail,old,N,3.89182029811063,0.531444910968726,1.38629436111989,0.30851,0.79186,1.09861228866811,1.09861228866811,4,12,8.348352,12.00343,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,63,0,C,obst,burst,voiceless,10.2722540975283,10.7666306401994,29
6.61303516417864,6.45802475457596,4.47,stove,old,N,5.7037824746562,1.78379129957888,1.6094379124341,0.18004,0.70085,1.09861228866811,2.19722457733622,5,6,9.359891,13.30069,17,6.35957386867238,13,4.70048036579242,12,4.69134788222914,1.79175946922805,6.1527326947041,0.693147180559945,0.693147180559945,364,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,27
6.75442925902944,6.51189390701667,2.7,pleat,old,N,1.6094379124341,-1.05779029414785,1.09861228866811,0,1.68304,1.09861228866811,1.94591014905531,5,3,9.280339,11.92678,18,7.02464903045364,28,7.1276936993474,14,5.97635090929793,1.6094379124341,6.59441345974978,2.70805020110221,6.74875954749168,15,24,C,obst,burst,voiceless,11.7963359270711,12.1630920729557,27
6.61602502368379,6.47589485951444,4.9,pain,old,N,7.2115567333138,0.667932698946852,2.19722457733622,1.08691,0.59636,2.07944154167984,1.94591014905531,4,8,8.635337,12.00343,22,6.52649485957079,43,6.79346613258001,22,6.52649485957079,0,0,3.09104245335832,5.34710753071747,1505,27,C,obst,burst,voiceless,10.2722540975283,10.7666306401994,29
6.56657397207317,6.49163359068544,4.67,comb,old,N,4.61512051684126,-0.0331091586072787,2.484906649788,0.62795,1.82452,2.30258509299405,1.6094379124341,4,3,8.315881,12.86473,4,4.00733318523247,11,6.4281052726846,1,1.94591014905531,1.38629436111989,3.89182029811063,2.39789527279837,6.41836493593621,96,159,C,obst,burst,voiceless,9.65547481054255,10.1015184030353,29
6.67773815872475,6.51634099409663,4.23,stone,old,N,7.34148385236316,0.924751569850835,4.04305126783455,1.87459,0.99482,2.39789527279837,3.78418963391826,5,6,9.618957,13.30069,19,8.34331588140495,29,7.39018142822643,15,5.65948221575962,1.6094379124341,8.2728260036504,2.70805020110221,7.19593722647557,2103,107,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.49007081773563,6.4697153249418,5.17,lamp,old,N,5.94542060860658,0.857824273374192,2.77258872223978,0.97923,0.9675,1.09861228866811,3.68887945411394,4,9,8.131352,12.44231,13,4.90527477843843,12,4.86753445045558,12,4.86753445045558,0.693147180559945,1.79175946922805,0,0,629,0,C,cont,short,voiced,9.963264756572,10.5560210502108,28
6.55941691754585,6.54692887249235,4.7,sleeve,old,N,5.13579843705026,0.271345653132088,1.6094379124341,0.53002,0.99772,1.09861228866811,1.94591014905531,6,0,9.421486,10.60569,3,2.484906649788,10,5.48893772615669,3,2.484906649788,0,0,2.07944154167984,5.4424177105218,320,0,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,29
6.55146597496049,6.5410299991899,5.1,space,old,N,7.72312009226633,0.768862979632774,3.13549421592915,0.82845,0.49954,2.484906649788,3.71357206670431,5,4,8.939154,11.50982,12,7.22402480828583,17,7.55642796944025,12,7.22402480828583,0,0,1.79175946922805,6.29526600143965,2407,64,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,30
6.96476868230857,6.61913943737027,2.13,cusp,old,N,1.09861228866811,-0.182321556793954,0.693147180559945,0,0.9183,1.38629436111989,0,4,1,8.123865,11.18774,1,1.09861228866811,1,1.09861228866811,1,1.09861228866811,0,0,0,0,3,0,C,obst,burst,voiceless,11.326619982874,11.8813530749758,15
6.51756787022519,6.45031243178126,4.9,pair,old,N,6.89871453432999,-0.410497831362774,1.09861228866811,0,0.9025,1.94591014905531,2.484906649788,4,5,8.296155,12.00343,8,6.4118182677099,40,8.94389780251682,8,6.4118182677099,0,0,3.49650756146648,8.86120833720818,1201,50,C,obst,burst,voiceless,9.1369090938903,9.97109947094615,30
6.61792423247208,6.47835602057834,2.93,shawl,old,N,4.44265125649032,1.77542304990836,0.693147180559945,0,0.80039,0.693147180559945,0.693147180559945,5,1,8.529018,12.41582,10,3.09104245335832,27,8.39412119382624,10,3.09104245335832,0,0,2.89037175789616,8.38935981990635,111,0,C,obst,frication,voiceless,9.6179365410933,9.97910509899472,28
6.63129006173552,6.5540758440232,2.27,stork,old,N,2.63905732961526,0.259511195485084,0.693147180559945,0,0.93407,0.693147180559945,2.07944154167984,5,3,9.317373,13.30069,5,6.67708346124714,6,3.8286413964891,4,3.52636052461616,0.693147180559945,6.63463335786169,1.09861228866811,2.56494935746154,20,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.59441345974978,6.47866324024282,4.2,storm,old,N,6.22059017009974,2.16706760239789,3.25809653802148,1.36167,1.22683,2.19722457733622,3.25809653802148,5,1,9.369262,13.30069,5,6.01859321449623,6,6.16751649088834,4,6.0088131854426,0.693147180559945,1.6094379124341,1.09861228866811,4.26267987704132,537,144,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.62886114589661,6.43245766127529,3.17,shack,old,N,4.4188406077966,0.365318040094753,0.693147180559945,0,0.88742,1.38629436111989,0.693147180559945,5,9,9.122007,12.41582,22,7.3304052118444,28,7.33171496972647,22,7.3304052118444,0,0,1.94591014905531,1.09861228866811,118,0,C,obst,frication,voiceless,8.87108426397835,8.962391701743,29
6.78752926167461,6.4990348781533,3.43,prince,old,N,6.38519439899773,0.870154048938402,1.6094379124341,0.96813,0.6084,0.693147180559945,1.38629436111989,6,1,9.662101,12.19724,5,6.49978704065585,6,6.50876913697168,5,6.49978704065585,0,0,0.693147180559945,1.94591014905531,696,0,C,obst,burst,voiceless,11.9915666826116,12.4367715828974,24
6.62442372926761,6.52985669859178,3.21,knight,old,N,4.89783979995091,0.572383516765424,1.94591014905531,0.67168,1.2881,1.6094379124341,2.07944154167984,6,0,8.748192,10.87338,18,7.82524529143177,33,8.14351740579748,18,7.82524529143177,0,0,2.77258872223978,6.84481547920826,235,16,C,cont,short,voiced,9.97025795616998,10.8262969913974,30
6.76706690760412,6.64326876413354,2.7,coup,old,N,4.80402104473326,2.42447491060308,0.693147180559945,0,0.70839,1.09861228866811,2.07944154167984,4,2,8.573815,12.86473,4,6.01859321449623,66,10.5997548604323,1,1.6094379124341,1.38629436111989,6.0088131854426,4.18965474202643,10.5996551669896,150,0,C,obst,burst,voiceless,8.36497397843873,8.47699600166482,25
6.70605516496158,6.48829266123012,3.3,stub,old,N,3.3322045101752,0.664976303593249,1.38629436111989,0.86882,1.93984,1.94591014905531,1.6094379124341,4,4,8.272363,13.30069,16,5.28320372873799,16,5.28320372873799,16,5.28320372873799,0,0,0,0,46,47,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.57633028358244,6.54218373453565,4.73,coin,old,N,4.94875989037817,0.0843071064599943,1.6094379124341,0.36835,1.50698,1.38629436111989,2.39789527279837,4,6,8.600765,12.86473,4,4.39444915467244,4,4.39444915467244,4,4.39444915467244,0,0,0,0,309,56,C,obst,burst,voiceless,6.58340922215876,6.77536609093639,29
6.53499450617204,6.44317690638147,3.07,coal,old,N,6.63725803128446,0.637825314527299,2.99573227355399,0.98864,0.35056,1.79175946922805,3.2188758248682,4,6,8.342766,12.86473,4,4.55387689160054,30,6.63725803128446,4,4.55387689160054,0,0,3.29583686600433,6.50578406012823,799,16,C,obst,burst,voiceless,9.65547481054255,10.1015184030353,30
6.60218075368877,6.4772800078698,4.47,stud,old,N,3.66356164612965,-0.182321556793955,1.94591014905531,0.25651,1.56328,2.07944154167984,1.6094379124341,4,4,8.277149,13.30069,8,3.98898404656427,10,5.26785815906333,8,3.98898404656427,0,0,1.09861228866811,4.94875989037817,69,59,C,obst,frication,voiceless,12.422026412175,13.1273946990515,30
6.69835436358423,6.58686107232424,4.37,flight,old,N,6.92559519711047,2.24346396998625,1.94591014905531,0.17812,0.69479,2.56494935746154,3.09104245335832,6,4,9.079946,10.59918,18,7.82524529143177,33,8.14351740579748,18,7.82524529143177,0,0,2.77258872223978,6.84481547920826,1249,0,C,obst,frication,voiceless,10.425638798632,10.9321422187804,30
6.55112319126792,6.4964732855524,3.33,maid,old,N,5.42934562895444,0.970357953144431,2.63905732961526,2.15244,0.83474,1.09861228866811,1.79175946922805,4,4,8.418655,12.55302,9,7.76514490293613,25,7.59085212368858,7,5.97888576490112,1.09861228866811,7.58222919427646,2.94443897916644,7.3689704021948,309,0,C,cont,short,voiced,11.3883934561425,11.655457480192,29
6.55701980427983,6.45441209062951,5.77,still,old,N,9.6985522208706,0.249131958281842,2.56494935746154,0.10419,0.03215,2.63905732961526,1.94591014905531,5,5,9.413233,13.30069,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,21,24,C,obst,frication,voiceless,12.422026412175,13.1273946990515,30
6.47140303679019,6.48555084686967,4.67,tooth,old,N,5.4553211153577,-0.129677823308533,3.04452243772342,0.97564,0.60513,1.79175946922805,3.13549421592915,5,1,9.667029,13.45478,4,4.24849524204936,6,5.46383180502561,3,3.3322045101752,0.693147180559945,3.76120011569356,1.38629436111989,5.34233425196481,1573,0,C,obst,burst,voiceless,13.2170606421419,13.2906908048685,28
6.74590671297583,6.49117866611925,3.63,duke,old,N,6.52941883826223,1.58492334667052,1.94591014905531,0.84753,0.32405,1.09861228866811,0.693147180559945,4,5,7.204287,11.00965,3,2.63905732961526,6,2.63905732961526,3,2.63905732961526,0,0,1.38629436111989,0,727,0,C,obst,burst,voiced,9.72202562615406,10.6814123671385,30
6.64319059536714,6.49117866611925,5.3,coat,old,N,6.84268328223842,-0.580287968810998,3.13549421592915,1.84158,1.00905,1.94591014905531,3.49650756146648,4,6,8.40874,12.86473,12,5.22035582507832,23,6.37331978957701,12,5.22035582507832,0,0,2.484906649788,5.99645208861902,1099,114,C,obst,burst,voiceless,9.65547481054255,10.1015184030353,28
6.52697790540367,6.50936508454593,5.17,fell,old,N,7.61184239958042,0.743659895718103,1.38629436111989,0,0.46292,2.07944154167984,0,4,10,8.495012,11.81574,18,7.36960072052641,20,7.37148929521428,18,7.36960072052641,0,0,1.09861228866811,1.38629436111989,71,158,C,obst,frication,voiceless,9.17367638760459,10.6255865550458,27
6.58593714460067,6.55350596225824,2.93,stag,old,N,4.17438726989564,0.814011882753737,1.09861228866811,0.08079,0.93719,1.6094379124341,1.38629436111989,4,6,8.571076,13.30069,20,4.74493212836325,20,4.74493212836325,20,4.74493212836325,0,0,0,0,99,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.99091006219818,6.56371447286097,1.87,frieze,old,N,3.52636052461616,0.635988766719997,0.693147180559945,0,0.49418,1.09861228866811,0,6,1,8.491941,11.69309,1,2.63905732961526,30,7.6226639513236,1,2.63905732961526,0,0,3.40119738166216,7.61628356158038,37,0,C,obst,frication,voiceless,12.6866359496443,12.775474677307,13
6.68903941099508,6.50189009085263,4.3,snob,old,N,3.73766961828337,0.377294231141468,1.94591014905531,1.68566,0.55098,0.693147180559945,0,4,6,7.912157,9.89868,16,5.76519110278484,18,5.76519110278484,16,5.76519110278484,0,0,1.09861228866811,0,47,0,C,obst,frication,voiceless,8.54383512236266,9.12096256082497,29
6.49208830838938,6.49948624354124,4.3,knob,old,N,4.18965474202643,-0.728865263162024,1.6094379124341,1.28922,0.99499,1.6094379124341,0.693147180559945,4,3,7.649829,10.87338,16,5.76519110278484,18,5.76519110278484,16,5.76519110278484,0,0,1.09861228866811,0,120,0,C,cont,short,voiced,11.5158711222588,11.7002843132815,30
6.62940288277109,6.49496339548751,3.53,surge,old,N,4.93447393313069,2.26724572654874,1.38629436111989,0,1.55311,2.07944154167984,1.09861228866811,5,3,8.798368,11.91646,5,3.52636052461616,10,4.00733318523247,5,3.52636052461616,0,0,1.79175946922805,3.09104245335832,134,103,C,obst,frication,voiceless,10.6070305092782,11.2441044001594,30
6.63699587372626,6.49208830838938,4.33,porch,old,N,5.42053499927229,1.04855870045191,1.09861228866811,0.03814,0.40791,0.693147180559945,1.38629436111989,5,3,8.915743,12.07807,3,3.8286413964891,3,3.8286413964891,3,3.8286413964891,0,0,0,0,245,0,C,obst,burst,voiceless,10.0481505087767,11.0036486411941,30
6.64231729547652,6.46115562751542,6.37,mail,old,N,6.11589212548303,0.558292161004915,2.70805020110221,1.34683,0.79285,2.07944154167984,3.13549421592915,4,15,8.452897,12.55302,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,460,65,C,cont,short,voiced,11.3883934561425,11.655457480192,30
6.58226056824087,6.47635678884747,6.1,friend,old,N,8.03527891114467,0.498595023929236,2.56494935746154,1.10823,0.99921,1.6094379124341,1.6094379124341,6,0,9.682096,11.69309,2,4.91998092582813,15,6.72623340235875,1,4.89783979995091,0.693147180559945,1.38629436111989,2.70805020110221,6.55250788703459,6386,0,C,obst,frication,voiceless,12.6866359496443,12.775474677307,29
6.59818199966954,6.48142397819259,3.27,dusk,old,N,5.59471137960184,2.23433599245994,1.38629436111989,0.64026,0,1.09861228866811,0,4,9,7.839807,11.00965,5,2.99573227355399,6,2.99573227355399,5,2.99573227355399,0,0,0.693147180559945,0,268,0,C,obst,burst,voiced,9.64749792681684,10.6744981447512,29
6.91955538309789,6.61579741166757,2.37,stilt,old,N,0,-1.28093384546206,0.693147180559945,0,0.04938,1.6094379124341,2.07944154167984,5,2,9.14226,13.30069,11,2.89037175789616,13,5.03695260241363,11,2.89037175789616,0,0,1.09861228866811,4.91998092582813,18,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,23
6.74471856840005,6.58823848301034,2.84,lymph,old,N,2.63905732961526,1.35812348415319,1.09861228866811,0.37123,0,0.693147180559945,1.6094379124341,5,1,8.087296,12.62851,2,1.38629436111989,2,1.38629436111989,2,1.38629436111989,0,0,0,0,13,0,C,cont,short,voiced,12.6431171667917,13.5785482154434,27
6.70645883222292,6.54290414375923,3.4,stem,old,N,5.4249500174814,2.0645746303395,1.09861228866811,0,1.70175,2.07944154167984,2.30258509299405,4,2,8.801986,13.30069,4,7.510430556378,6,7.55538194424027,4,7.510430556378,0,0,1.09861228866811,4.44265125649032,309,239,C,obst,frication,voiceless,12.422026412175,13.1273946990515,30
6.52952102282223,6.39007286775293,4.03,duck,old,N,5.16478597392351,-1.3891474301023,2.30258509299405,0.62393,1.68896,2.07944154167984,3.3322045101752,4,14,7.859156,11.00965,14,5.49306144334055,14,5.49306144334055,14,5.49306144334055,0,0,0,0,248,123,C,obst,burst,voiced,9.64749792681684,10.6744981447512,30
